,SUBZONE_N,33,7,25,12,15,6,29,2,27,34,28,20,16,23,14,3,10,0
133,TOWNSVILLE,24113.0,8081.0,15685.0,15130.0,16057.0,18038.0,29549.0,16667.0,502.0,37086.0,3870.0,5104.0,7537.0,31204.0,9136.0,9809.0,9504.0,28498.0
134,BEDOK NORTH,36727.0,11524.0,10702.0,17764.0,7762.0,31335.0,30382.0,19301.0,14329.0,32389.0,13330.0,15813.0,20064.0,33838.0,7085.0,14687.0,24805.0,4058.0
135,KEMBANGAN,34063.0,8330.0,6475.0,15100.0,5164.0,36978.0,27718.0,16637.0,20759.0,29725.0,11132.0,9134.0,9723.0,31174.0,3834.0,15201.0,28444.0,9380.0
136,BEDOK SOUTH,38080.0,12347.0,9202.0,19116.0,9180.0,40995.0,31735.0,20654.0,24776.0,33742.0,15148.0,12880.0,13739.0,35190.0,7850.0,19217.0,32461.0,5792.0
137,BEDOK RESERVOIR,36863.0,9991.0,10743.0,19434.0,8228.0,32046.0,32334.0,20971.0,14319.0,34059.0,13371.0,9853.0,20105.0,35508.0,7307.0,14267.0,24128.0,3011.0
138,KAKI BUKIT,33211.0,7913.0,7092.0,12912.0,5995.0,28697.0,28683.0,18364.0,10668.0,41563.0,9720.0,7711.0,16453.0,32900.0,3656.0,13790.0,20163.0,5475.0
139,TECK WHYE,3264.0,20677.0,21808.0,20333.0,22143.0,10880.0,6339.0,19041.0,27691.0,12821.0,22150.0,27760.0,15597.0,15820.0,22081.0,30762.0,19838.0,35923.0
140,KEAT HONG,3078.0,17755.0,24039.0,19082.0,28853.0,9824.0,6843.0,17790.0,26440.0,15577.0,28490.0,26538.0,17084.0,14569.0,31261.0,29183.0,18587.0,41294.0
141,0,1481.0,36666.0,37598.0,19255.0,29026.0,7116.0,7016.0,17963.0,23732.0,14552.0,25783.0,27240.0,31905.0,14742.0,31434.0,26476.0,15880.0,41467.0
142,KRANJI NORTH,708.0,37127.0,36383.0,19716.0,29487.0,7577.0,7477.0,18424.0,24193.0,15013.0,26244.0,27701.0,18031.0,15203.0,31895.0,26937.0,16341.0,41928.0
143,PENG SIANG,2522.0,18544.0,24829.0,18465.0,28236.0,9207.0,6226.0,17173.0,25823.0,14616.0,27873.0,29331.0,17874.0,13952.0,30644.0,28566.0,17970.0,40677.0
144,CLEMENTI WEST,16028.0,17661.0,20738.0,10616.0,20387.0,21087.0,7587.0,9324.0,18311.0,10019.0,17363.0,24744.0,15589.0,13138.0,22795.0,27746.0,30328.0,32828.0
145,CLEMENTI WOODS,15004.0,18194.0,20495.0,13172.0,17839.0,21314.0,7225.0,10956.0,18701.0,9787.0,17753.0,25277.0,16122.0,12114.0,25168.0,28279.0,28196.0,31804.0
146,CORONATION ROAD,12143.0,9334.0,14020.0,8174.0,11838.0,17167.0,7479.0,6117.0,9641.0,15658.0,9757.0,14416.0,7065.0,17492.0,13556.0,19520.0,16792.0,27391.0
147,ANAK BUKIT,9056.0,12973.0,17558.0,11849.0,16473.0,15329.0,3573.0,9633.0,16826.0,13153.0,13295.0,20057.0,10603.0,15393.0,17087.0,23058.0,24511.0,30929.0
148,CHANGI POINT,47062.0,22330.0,21508.0,28099.0,18442.0,36150.0,40717.0,29636.0,33759.0,42724.0,24136.0,17506.0,30870.0,44173.0,18072.0,15785.0,30661.0,9873.0
149,LAVENDER,28247.0,4541.0,3354.0,9284.0,2875.0,31162.0,21902.0,10821.0,12251.0,23909.0,12280.0,9916.0,2364.0,25358.0,5283.0,12918.0,17775.0,12063.0
150,MOULMEIN,29767.0,4111.0,9543.0,12156.0,9914.0,23692.0,35203.0,13694.0,7473.0,26782.0,4810.0,10981.0,1449.0,28230.0,12322.0,18696.0,15158.0,22355.0
