,SUBZONE_N,0,1,176,73,131,129,127,37,163,87,15,68,69,52,100,33,128,53,45,146,136,79
114,TELOK BLANGAH RISE,3844.0,5072.0,3770.0,3925.0,3392.0,3217.0,4486.0,1430.0,2757.0,2683.0,4169.0,2960.0,4966.0,67.0,4214.0,5122.0,4793.0,4856.0,4482.0,4136.0,3312.0,1924.0
115,BUKIT BATOK SOUTH,1723.0,3534.0,1830.0,4990.0,4457.0,3354.0,3548.0,3034.0,4657.0,1917.0,3891.0,3522.0,4688.0,4222.0,3936.0,6326.0,6269.0,3056.0,2231.0,6036.0,5046.0,3138.0
116,TIONG BAHRU STATION,2700.0,3648.0,2241.0,3231.0,2698.0,2315.0,3602.0,456.0,2936.0,1539.0,3285.0,2218.0,4082.0,1432.0,3330.0,3799.0,3815.0,3170.0,2926.0,3713.0,3598.0,1077.0
117,REDHILL,2626.0,3574.0,2167.0,3397.0,2864.0,2481.0,3588.0,899.0,2849.0,1465.0,3451.0,2384.0,4248.0,1564.0,3496.0,3965.0,3981.0,3096.0,2852.0,3879.0,3404.0,322.0
118,TELOK BLANGAH DRIVE,4260.0,4753.0,3353.0,3877.0,3344.0,3682.0,4951.0,2672.0,3222.0,2746.0,4634.0,2864.0,5431.0,1282.0,4679.0,5123.0,5258.0,4408.0,4013.0,4601.0,3777.0,2117.0
119,HENDERSON HILL,3022.0,3970.0,2985.0,3553.0,3020.0,2637.0,3924.0,547.0,2669.0,1861.0,3607.0,3005.0,4404.0,1361.0,3652.0,4121.0,4137.0,3492.0,3248.0,4035.0,3224.0,886.0
120,ALEXANDRA HILL,3137.0,4085.0,3224.0,3908.0,3375.0,2992.0,4099.0,1410.0,3406.0,1976.0,3962.0,3602.0,4759.0,1578.0,4007.0,4476.0,4492.0,3607.0,3363.0,4390.0,3961.0,896.0
121,BUKIT MERAH,3991.0,4159.0,3497.0,4019.0,3486.0,2782.0,4173.0,1011.0,3301.0,2050.0,3967.0,3420.0,4764.0,1257.0,4012.0,4550.0,4566.0,3681.0,3437.0,4541.0,3963.0,809.0
122,BANGKIT,2439.0,2556.0,1884.0,4023.0,3490.0,1838.0,2794.0,3105.0,3327.0,2418.0,2677.0,2926.0,3665.0,3701.0,2872.0,5269.0,5363.0,1061.0,2533.0,4706.0,3882.0,3209.0
123,ADMIRALTY,3336.0,2124.0,3908.0,3904.0,3810.0,3311.0,1333.0,3889.0,3772.0,3255.0,1881.0,3781.0,2558.0,4693.0,1900.0,4884.0,5747.0,3086.0,4916.0,5151.0,4327.0,3993.0
124,SENGKANG TOWN CENTRE,4605.0,2378.0,3143.0,891.0,964.0,2852.0,3325.0,2831.0,2474.0,3637.0,2728.0,2044.0,3373.0,3512.0,2689.0,1841.0,2476.0,4198.0,3891.0,2897.0,3643.0,3175.0
125,BUANGKOK,4987.0,2865.0,3525.0,381.0,1346.0,3234.0,3530.0,3213.0,2856.0,4019.0,3509.0,2426.0,4000.0,3894.0,3445.0,2655.0,3225.0,4880.0,4273.0,3988.0,3411.0,3557.0
126,JALAN KAYU EAST,5062.0,3405.0,3754.0,1348.0,1575.0,3463.0,3264.0,3442.0,3085.0,4248.0,3243.0,2655.0,3186.0,4123.0,3179.0,3041.0,3597.0,5112.0,4502.0,4018.0,3995.0,3786.0
127,SERANGOON NORTH,5225.0,3994.0,4348.0,2661.0,2795.0,3193.0,3280.0,4441.0,2493.0,5394.0,2963.0,3201.0,3760.0,4658.0,3008.0,3085.0,4185.0,5128.0,4900.0,4435.0,3224.0,4785.0
128,CHENG SAN,4265.0,3053.0,2977.0,2857.0,2740.0,2380.0,2467.0,2958.0,3051.0,3764.0,2150.0,3391.0,2765.0,3815.0,2195.0,4017.0,5255.0,4015.0,3725.0,4220.0,3396.0,3302.0
129,YIO CHU KANG,3938.0,2726.0,2890.0,3044.0,2792.0,2293.0,2140.0,2871.0,2754.0,3677.0,1823.0,2650.0,2500.0,3728.0,1868.0,4586.0,5173.0,3688.0,3638.0,4133.0,3309.0,3215.0
130,KEBUN BAHRU,4186.0,2099.0,2905.0,3469.0,3190.0,2897.0,2988.0,3292.0,3152.0,3138.0,2667.0,3268.0,4379.0,4321.0,2712.0,5056.0,5188.0,3936.0,3653.0,4531.0,3707.0,3396.0
131,CHONG BOON,4340.0,3128.0,3052.0,3385.0,3135.0,2455.0,2542.0,2910.0,2834.0,3716.0,2225.0,2467.0,3022.0,3556.0,2270.0,3690.0,4970.0,4090.0,3800.0,4321.0,3497.0,3254.0
132,TOWN CENTRE,3986.0,2774.0,3116.0,2894.0,3288.0,2101.0,2188.0,2679.0,2562.0,3485.0,1871.0,2734.0,2548.0,3536.0,1916.0,4565.0,4801.0,3736.0,3446.0,3941.0,3117.0,3023.0
133,TOWNSVILLE,4077.0,2865.0,2789.0,3123.0,2810.0,2192.0,2279.0,2553.0,3034.0,3359.0,1962.0,2261.0,2639.0,3627.0,2007.0,4032.0,4892.0,3827.0,3537.0,4032.0,3208.0,2897.0
134,BEDOK NORTH,5107.0,4196.0,4252.0,4138.0,3378.0,4046.0,4869.0,2960.0,1654.0,3766.0,4552.0,2588.0,5204.0,3960.0,4597.0,3085.0,2861.0,5607.0,5000.0,2366.0,1465.0,3304.0
135,KEMBANGAN,4282.0,4810.0,3191.0,3494.0,2961.0,2937.0,4224.0,2315.0,1633.0,3121.0,3907.0,2934.0,4704.0,3315.0,3952.0,2741.0,2757.0,4246.0,3939.0,2655.0,2538.0,2659.0
136,BEDOK SOUTH,4743.0,4505.0,3652.0,3938.0,3422.0,3844.0,4685.0,2776.0,2180.0,3582.0,4368.0,3082.0,5165.0,3776.0,4413.0,2602.0,2618.0,5007.0,4400.0,2638.0,2685.0,3120.0
137,BEDOK RESERVOIR,5522.0,4371.0,4208.0,3867.0,3334.0,3692.0,4478.0,4269.0,1610.0,4429.0,4161.0,2309.0,5379.0,3901.0,4206.0,3451.0,3336.0,5563.0,4956.0,2477.0,757.0,3967.0
138,KAKI BUKIT,4756.0,3714.0,3294.0,2953.0,2707.0,3003.0,3564.0,2767.0,696.0,3573.0,3247.0,1630.0,4044.0,2987.0,3292.0,2064.0,2372.0,4349.0,4042.0,1835.0,1011.0,3111.0
139,TECK WHYE,1921.0,2812.0,1795.0,4409.0,3876.0,2345.0,2826.0,3137.0,4237.0,2503.0,3169.0,3952.0,3966.0,4087.0,3214.0,5655.0,6273.0,1333.0,2543.0,5616.0,4792.0,3241.0
140,KEAT HONG,2106.0,2595.0,2059.0,4829.0,4296.0,3501.0,2609.0,2920.0,4501.0,2286.0,2952.0,3816.0,3749.0,3920.0,2997.0,6015.0,6182.0,1356.0,2807.0,5880.0,5056.0,3024.0
141,0,1974.0,1962.0,2427.0,4342.0,4248.0,3749.0,1976.0,2527.0,4210.0,1893.0,2319.0,4219.0,3116.0,3527.0,2364.0,5382.0,5789.0,1724.0,3494.0,5567.0,4765.0,2631.0
142,KRANJI NORTH,2320.0,2308.0,2437.0,4688.0,4594.0,3407.0,2322.0,2873.0,4879.0,2239.0,2665.0,5055.0,3462.0,3873.0,2710.0,5728.0,6135.0,1947.0,3185.0,5913.0,5434.0,2977.0
143,PENG SIANG,1904.0,2628.0,2706.0,5008.0,4623.0,3810.0,2642.0,2953.0,4828.0,2319.0,2985.0,4458.0,3782.0,3953.0,3030.0,6048.0,6215.0,1683.0,3339.0,6207.0,5383.0,3057.0
144,CLEMENTI WEST,2792.0,4282.0,1994.0,4663.0,4130.0,3608.0,4296.0,2807.0,4266.0,1625.0,4639.0,3650.0,5436.0,2745.0,4684.0,5993.0,6042.0,3682.0,3012.0,5645.0,4821.0,2844.0
145,CLEMENTI WOODS,3268.0,4581.0,2910.0,5205.0,4672.0,5168.0,4595.0,3575.0,4775.0,1720.0,4841.0,4192.0,5638.0,3145.0,4886.0,6127.0,6368.0,4523.0,3098.0,6154.0,5330.0,3000.0
146,CORONATION ROAD,2633.0,4124.0,1431.0,3858.0,3325.0,1879.0,3936.0,3124.0,3530.0,2682.0,3619.0,2845.0,4416.0,3751.0,3664.0,5169.0,5566.0,2717.0,2323.0,4909.0,4085.0,3268.0
147,ANAK BUKIT,1860.0,3951.0,527.0,3918.0,3385.0,2297.0,3996.0,3184.0,3590.0,1969.0,3679.0,2488.0,4476.0,4506.0,3724.0,5229.0,5626.0,2203.0,420.0,4969.0,4145.0,3255.0
148,CHANGI POINT,6730.0,5290.0,5762.0,4362.0,4341.0,5471.0,6324.0,4583.0,3164.0,5389.0,5638.0,4098.0,6398.0,5575.0,5708.0,3109.0,1808.0,7117.0,6510.0,2227.0,3336.0,4927.0
149,LAVENDER,3732.0,4260.0,2773.0,2620.0,2087.0,1977.0,3674.0,1765.0,1527.0,2571.0,3357.0,1148.0,4154.0,3015.0,3402.0,3391.0,3443.0,3492.0,3185.0,2906.0,2082.0,2109.0
150,MOULMEIN,4393.0,3181.0,2166.0,3326.0,2793.0,1251.0,2595.0,2126.0,2272.0,2932.0,2278.0,2313.0,3075.0,2943.0,2323.0,4232.0,4248.0,3221.0,2914.0,4014.0,2934.0,2470.0
